_id,year,examType,name,region,council,ward,ownership,institutionType,confidenceLevel,comments,division_one_females,division_one_males,division_one_total,division_two_females,division_two_males,division_two_total,division_three_females,division_three_males,division_three_total,division_four_females,division_four_males,division_four_total,division_zero_females,division_zero_males,division_zero_total,posted_date
684956aeba68378eb6b7776c,2022,ACSEE,MARANGU,Kilimanjaro,Moshi,Marangu Mashariki,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",14,19,33,6,14,20,1,5,6,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7776d,2022,ACSEE,SHAURITANGA,Kilimanjaro,Rombo,Katangara/Mrere,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,4,9,12,26,38,10,11,21,0,1,1,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7776e,2022,ACSEE,HAMAMNI,Mara,Musoma MC,Bweri,Non-Government,School,83,"Confidence level is desired to be above 90%, anything below that is less reliable",11,13,24,72,43,115,26,22,48,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7776f,2022,ACSEE,HAILE SELASSIE,Kilimanjaro,Hai,Muungano,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,2,6,8,24,58,82,1,6,7,1,2,3,2022-07-14 00:00:00
684956aeba68378eb6b77770,2022,ACSEE,RULENGE,Kagera,Ngara,Rulenge,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,5,5,3,2,5,2,3,5,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77771,2022,ACSEE,SHAMIANI,Mara,Musoma MC,Bweri,Non-Government,School,77,"Confidence level is desired to be above 90%, anything below that is less reliable",7,6,13,33,35,68,13,8,21,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77772,2022,ACSEE,TUNDURU,Ruvuma,Tunduru,Majengo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,117,117,0,171,171,0,52,52,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77773,2022,ACSEE,BIHARAMULO,Kagera,Biharamulo,Nyarubungo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,60,60,0,88,88,0,29,29,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77774,2022,ACSEE,MORINGE SOKOINE,Arusha,Monduli,Engutoto,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",7,3,10,7,15,22,2,5,7,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77775,2022,ACSEE,KIBITI,Pwani,Kibiti,Mtawanya,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,104,104,0,206,206,0,52,52,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77776,2022,ACSEE,MWAKALELI,Mbeya,Busokelo,Luteba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",54,80,134,91,148,239,41,32,73,0,0,0,0,1,1,2022-07-14 00:00:00
684956aeba68378eb6b77777,2022,ACSEE,LUTENGANO,Mbeya,Rungwe,Kisondela,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,9,10,15,24,39,6,13,19,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77778,2022,ACSEE,CHOME,Kilimanjaro,Same,Chome,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77779,2022,ACSEE,MPWAPWA TEACHERS' COLLEGE,Dodoma,Mpwapwa,Mpwapwa Mjini,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,2,2,17,22,39,14,17,31,2,3,5,2022-07-14 00:00:00
684956aeba68378eb6b7777a,2022,ACSEE,WANGING'OMBE,Njombe,Wanging'ombe,Wanging'ombe,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",12,11,23,22,36,58,0,9,9,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7777b,2022,ACSEE,MAKAMBAKO,Njombe,Makambako TC,Kivavi,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",48,0,48,103,0,103,75,0,75,1,0,1,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7777c,2022,ACSEE,LUPEMBE,Njombe,Njombe,Lupembe,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,10,10,0,26,26,0,15,15,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7777d,2022,ACSEE,UWEMBA,Njombe,Njombe TC,Uwemba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",11,10,21,37,48,85,3,6,9,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7777e,2022,ACSEE,MTWANGO,Njombe,Njombe,Mtwango,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,2,3,5,12,17,6,7,13,1,1,2,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7777f,2022,ACSEE,NDEMBELA,Mbeya,Rungwe,Makandana,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",1,0,1,2,2,4,0,1,1,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77780,2022,ACSEE,KAFULE,Songwe,Ileje,Kafule,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",15,22,37,22,52,74,2,10,12,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77781,2022,ACSEE,BUPANDAGILA,Simiyu,Bariadi TC,Nyakabindi,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,2,3,3,12,15,5,10,15,1,0,1,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77782,2022,ACSEE,SONGEA TEACHERS COLLEGE,Mara,Musoma MC,Bweri,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,0,7,7,13,69,82,3,16,19,0,4,4,2022-07-14 00:00:00
684956aeba68378eb6b77783,2022,ACSEE,KILWA,Lindi,Kilwa,Masoko,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,49,49,0,66,66,0,5,5,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77784,2022,ACSEE,META,Mbeya,Mbeya CC,Mbalizi Road,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,2,4,8,18,26,6,10,16,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77785,2022,ACSEE,ITAMBA,Njombe,Makete,Mlondwe,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,2,3,0,3,3,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77786,2022,ACSEE,MWEMBETOGWA,Iringa,Iringa MC,Makorongoni,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,3,8,14,23,37,1,3,4,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77787,2022,ACSEE,MGOLOLO,Iringa,Mufindi,Makungu,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,0,20,20,0,43,43,0,4,4,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77788,2022,ACSEE,MDABULO,Iringa,Mufindi,Mdabulo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",64,0,64,16,0,16,1,0,1,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77789,2022,ACSEE,SADANI,Iringa,Mufindi,Sadani,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,40,40,0,103,103,0,40,40,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7778a,2022,ACSEE,MAFINGA,Morogoro,Morogoro MC,Mafiga,Government,School,92,"Confidence level is desired to be above 90%, anything below that is less reliable",7,29,36,35,44,79,9,7,16,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7778b,2022,ACSEE,NGARENARO,Arusha,Arusha CC,Ngarenaro,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,0,3,2,0,2,4,0,4,1,0,1,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7778c,2022,ACSEE,TWEYAMBE,Kagera,Missenyi,Ishozi,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,4,2,6,1,4,5,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7778d,2022,ACSEE,IGAWILO,Mbeya,Mbeya CC,Iganjo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,4,9,18,25,43,3,11,14,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7778e,2022,ACSEE,KASULU TEACHERS' COLLEGE,Dar es Salaam,Dar es Salaam CC,Ilala,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,1,2,18,15,33,12,2,14,7,4,11,2022-07-14 00:00:00
684956aeba68378eb6b7778f,2022,ACSEE,KAHAMA,Shinyanga,Kahama MC,Kahama Mjini,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",1,3,4,9,10,19,8,8,16,0,1,1,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77790,2022,ACSEE,JAMHURI,Dar es Salaam,Dar es Salaam CC,Mchafukoge,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",13,31,44,21,43,64,2,7,9,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77791,2022,ACSEE,WARI,Kilimanjaro,Hai,Machame Kaskazini,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",14,33,47,11,13,24,0,1,1,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77792,2022,ACSEE,NYUKI,Arusha,Meru,Ngarenanyuki,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",2,2,4,1,2,3,0,4,4,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77793,2022,ACSEE,KIRIKI,Kilimanjaro,Mwanga,Kighare,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,6,11,1,1,2,0,0,0,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77794,2022,ACSEE,MBOZI,Songwe,Mbozi,Igamba,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,2,3,3,6,9,1,7,8,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77795,2022,ACSEE,KANYIGO,Kagera,Missenyi,Kanyigo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,8,12,3,14,17,0,7,7,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77796,2022,ACSEE,KISOMACHI,Kilimanjaro,Moshi,Kirua Vunjo Mashariki,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,3,7,10,4,2,6,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77797,2022,ACSEE,SAME SEMINARY,Dar es Salaam,Ubungo MC,Kibamba,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",2,1,3,2,6,8,1,3,4,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77798,2022,ACSEE,MAJENGO,Kilimanjaro,Moshi MC,Majengo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",12,9,21,20,42,62,9,19,28,0,3,3,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b77799,2022,ACSEE,RUTABO,Kagera,Muleba,Kamachumu,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,33,33,0,102,102,0,12,12,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7779a,2022,ACSEE,SUJI,Kilimanjaro,Same,Suji,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",12,22,34,25,28,53,6,4,10,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7779b,2022,ACSEE,AL-HARAMAIN ISLAMI,Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,Non-Government,School,86,"Confidence level is desired to be above 90%, anything below that is less reliable",1,2,3,7,2,9,3,5,8,0,1,1,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7779c,2022,ACSEE,JITEGEMEE,Dar es Salaam,Temeke MC,Miburani,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",7,7,14,31,52,83,26,57,83,4,10,14,0,2,2,2022-07-14 00:00:00
684956aeba68378eb6b7779d,2022,ACSEE,WANIKE,Njombe,Wanging'ombe,Mdandu,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",7,11,18,27,48,75,5,7,12,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7779e,2022,ACSEE,UWELENI,Geita,Chato,Muganza,Government,School,71,"Confidence level is desired to be above 90%, anything below that is less reliable",1,6,7,16,21,37,6,6,12,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b7779f,2022,ACSEE,UNGWASI,Kilimanjaro,Rombo,Mrao Keryo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,3,5,0,1,1,0,0,0,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a0,2022,ACSEE,HANDENI,Tanga,Handeni TC,Mdoe,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,86,86,0,75,75,0,7,7,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a1,2022,ACSEE,UROKI,Kilimanjaro,Hai,Machame Uroki,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,1,4,3,11,14,0,2,2,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a2,2022,ACSEE,ILULA,Iringa,Kilolo,Ilula,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,46,46,0,42,42,0,2,2,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a3,2022,ACSEE,MOMBO,Tanga,Korogwe,Mombo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",11,16,27,5,3,8,0,0,0,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a4,2022,ACSEE,KILI,Tabora,Nzega,Uduka,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",36,0,36,26,0,26,0,0,0,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a5,2022,ACSEE,MATOMBO,Morogoro,Morogoro,Konde,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",30,0,30,39,0,39,5,0,5,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a6,2022,ACSEE,RUJEWA,Mbeya,Mbarali,Rujewa,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",6,22,28,44,42,86,44,23,67,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a7,2022,ACSEE,MRINGA,Arusha,Arusha,Oloirien,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",133,0,133,27,0,27,0,0,0,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a8,2022,ACSEE,ULAYASI,Njombe,Ludewa,Mlangali,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,10,12,22,29,51,14,14,28,0,3,3,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777a9,2022,ACSEE,NDWIKA GIRLS',Mtwara,Masasi,Lulindi,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",53,0,53,120,0,120,18,0,18,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777aa,2022,ACSEE,SARWATT,Manyara,Mbulu TC,Endagikot,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",5,15,20,15,38,53,23,18,41,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777ab,2022,ACSEE,ST. ANTHONY'S,Dar es Salaam,Temeke MC,Mbagala Kuu,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",13,9,22,11,22,33,6,11,17,0,1,1,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777ac,2022,ACSEE,MAKOGA,Njombe,Wanging'ombe,Makoga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,8,11,11,15,26,12,17,29,1,3,4,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777ad,2022,ACSEE,ST.PAUL'S LIULI,Ruvuma,Nyasa,Liuli,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,27,27,0,57,57,0,14,14,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777ae,2022,ACSEE,VWAWA,Songwe,Mbozi,Vwawa,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",40,0,40,119,0,119,36,0,36,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777af,2022,ACSEE,MAGU,Mwanza,Magu,Isandula,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",16,50,66,40,68,108,14,18,32,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777b0,2022,ACSEE,MAPOSENI,Ruvuma,Songea,Peramiho,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",18,34,52,25,49,74,4,4,8,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777b1,2022,ACSEE,MANEROMANGO,Pwani,Kisarawe,Maneromango,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",26,30,56,12,18,30,2,3,5,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777b2,2022,ACSEE,MKUU,Kilimanjaro,Rombo,Makiidi,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",23,0,23,72,0,72,26,0,26,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777b3,2022,ACSEE,PAMBA,Mwanza,Mwanza CC,Pamba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",8,20,28,32,100,132,15,86,101,0,4,4,0,1,1,2022-07-14 00:00:00
684956aeba68378eb6b777b4,2022,ACSEE,SHAMBALAI,Tanga,Lushoto,Lushoto,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,63,63,0,48,48,0,0,0,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777b5,2022,ACSEE,LUGOBA,Pwani,Chalinze,Lugoba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",6,19,25,42,44,86,46,36,82,3,1,4,0,1,1,2022-07-14 00:00:00
684956aeba68378eb6b777b6,2022,ACSEE,BUGENE,Kagera,Karagwe,Bugene,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",49,90,139,14,39,53,0,0,0,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777b7,2022,ACSEE,NACHINGWEA,Lindi,Nachingwea,Kilimanihewa,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,138,138,0,14,14,0,0,0,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777b8,2022,ACSEE,MAGOTO,Mara,Tarime,Nyakonga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,8,8,0,61,61,0,12,12,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777b9,2022,ACSEE,NGUDU,Mwanza,Kwimba,Ngudu,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,63,63,0,73,73,0,42,42,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777ba,2022,ACSEE,BUNGU,Tanga,Korogwe,Bungu,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",38,0,38,28,0,28,7,0,7,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777bb,2022,ACSEE,MAKONGORO,Mara,Bunda,Nyamuswa,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",14,37,51,28,32,60,7,1,8,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777bc,2022,ACSEE,MWANGA,Kigoma,Kasulu TC,Muganza,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,7,9,9,18,27,8,11,19,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777bd,2022,ACSEE,KASULU,Dar es Salaam,Dar es Salaam CC,Ilala,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",15,42,57,4,29,33,0,2,2,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777be,2022,ACSEE,MONTFORT,Mbeya,Mbarali,Ubaruku,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,3,4,2,2,4,0,0,0,0,0,0,2022-07-14 00:00:00
684956aeba68378eb6b777bf,2022,ACSEE,TABORA TEACHERS' COLLEGE,Tabora,Tabora MC,Kitete,Government,School,86,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,0,0,9,19,28,1,13,14,0,1,1,2022-07-14 00:00:00
